,Unnamed: 0,date,anzsco_unit_code,anzsco_unit,tech_occupation,Number,total_per_date,Per cent,month_year,Source Name,Source URL
46585,16057,1997-08-01,2621,"Database and Systems Administrators, and ICT Security Specialists",Tech,21226.36904,8250306.053,0.2572797773,August 1997,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
46588,16060,1997-08-01,2633,Telecommunications Engineering Professionals,Tech,8307.44372,8250306.053,0.1006925521,August 1997,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
46219,16415,1997-11-01,2600,ICT Professionals nfd,Tech,7707.54202,8462084.729,0.09108325273,November 1997,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
46120,16316,1997-11-01,1351,ICT Managers,Tech,19044.77399,8462084.729,0.2250600721,November 1997,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
46148,16344,1997-11-01,2232,ICT Trainers,Tech,4125.55939,8462084.729,0.0487534635,November 1997,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
46156,16352,1997-11-01,2247,Management and Organisation Analysts,Tech,27038.48072,8462084.729,0.3195250531,November 1997,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
46157,16353,1997-11-01,2249,Other Information and Organisation Professionals,Tech,6275.42639,8462084.729,0.07415934242,November 1997,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
46159,16355,1997-11-01,2252,ICT Sales Professionals,Tech,7247.44651,8462084.729,0.08564611136,November 1997,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
46168,16364,1997-11-01,2324,"Graphic and Web Designers, and Illustrators",Tech,23210.64157,8462084.729,0.2742898743,November 1997,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
46174,16370,1997-11-01,2334,Electronics Engineers,Tech,6022.91473,8462084.729,0.07117530636,November 1997,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
46220,16416,1997-11-01,2611,ICT Business and Systems Analysts,Tech,15329.44466,8462084.729,0.181154469,November 1997,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
46248,16444,1997-11-01,3131,ICT Support Technicians,Tech,16824.35942,8462084.729,0.198820503,November 1997,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
46222,16418,1997-11-01,2613,Software and Applications Programmers,Tech,52111.54792,8462084.729,0.6158239913,November 1997,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
46249,16445,1997-11-01,3132,Telecommunications Technical Specialists,Tech,6416.2775,8462084.729,0.07582383899,November 1997,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
46275,16471,1997-11-01,3424,Telecommunications Trades Workers,Tech,31567.18802,8462084.729,0.3730426843,November 1997,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
46244,16440,1997-11-01,3124,Electronic Engineering Draftspersons and Technicians,Tech,15632.3852,8462084.729,0.1847344443,November 1997,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
46221,16417,1997-11-01,2612,Multimedia Specialists and Web Developers,Tech,2355.0823,8462084.729,0.02783099408,November 1997,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
46225,16421,1997-11-01,2632,ICT Support and Test Engineers,Tech,487.66258,8462084.729,0.005762912989,November 1997,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
46224,16420,1997-11-01,2631,Computer Network Professionals,Tech,14076.15607,8462084.729,0.1663438328,November 1997,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
46223,16419,1997-11-01,2621,"Database and Systems Administrators, and ICT Security Specialists",Tech,19911.15021,8462084.729,0.2352984028,November 1997,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
46226,16422,1997-11-01,2633,Telecommunications Engineering Professionals,Tech,8670.34976,8462084.729,0.1024611551,November 1997,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45858,16778,1998-02-01,2611,ICT Business and Systems Analysts,Tech,17088.53965,8412996.584,0.2031207249,February 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45786,16706,1998-02-01,2232,ICT Trainers,Tech,3969.2104,8412996.584,0.04717950804,February 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45794,16714,1998-02-01,2247,Management and Organisation Analysts,Tech,21792.80479,8412996.584,0.2590373664,February 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45795,16715,1998-02-01,2249,Other Information and Organisation Professionals,Tech,5390.90318,8412996.584,0.06407827611,February 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45797,16717,1998-02-01,2252,ICT Sales Professionals,Tech,9509.29757,8412996.584,0.1130310404,February 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45806,16726,1998-02-01,2324,"Graphic and Web Designers, and Illustrators",Tech,22135.58592,8412996.584,0.2631117902,February 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45812,16732,1998-02-01,2334,Electronics Engineers,Tech,4703.95608,8412996.584,0.05591296791,February 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45857,16777,1998-02-01,2600,ICT Professionals nfd,Tech,8592.00318,8412996.584,0.1021277388,February 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45758,16678,1998-02-01,1351,ICT Managers,Tech,15550.42318,8412996.584,0.1848381017,February 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45859,16779,1998-02-01,2612,Multimedia Specialists and Web Developers,Tech,2625.33431,8412996.584,0.03120569804,February 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45861,16781,1998-02-01,2621,"Database and Systems Administrators, and ICT Security Specialists",Tech,22196.00819,8412996.584,0.2638299917,February 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45862,16782,1998-02-01,2631,Computer Network Professionals,Tech,15338.00787,8412996.584,0.1823132545,February 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45863,16783,1998-02-01,2632,ICT Support and Test Engineers,Tech,549.17731,8412996.584,0.006527725342,February 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45864,16784,1998-02-01,2633,Telecommunications Engineering Professionals,Tech,6771.62908,8412996.584,0.08049009663,February 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45882,16802,1998-02-01,3124,Electronic Engineering Draftspersons and Technicians,Tech,14082.80466,8412996.584,0.1673934432,February 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45886,16806,1998-02-01,3131,ICT Support Technicians,Tech,18946.61705,8412996.584,0.2252065226,February 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45887,16807,1998-02-01,3132,Telecommunications Technical Specialists,Tech,5780.25564,8412996.584,0.06870626396,February 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45913,16833,1998-02-01,3424,Telecommunications Trades Workers,Tech,29717.17831,8412996.584,0.3532294113,February 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45860,16780,1998-02-01,2613,Software and Applications Programmers,Tech,58091.48812,8412996.584,0.6904969893,February 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45444,17088,1998-05-01,2324,"Graphic and Web Designers, and Illustrators",Tech,23563.04504,8482540.018,0.2777828927,May 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45435,17079,1998-05-01,2252,ICT Sales Professionals,Tech,9903.09865,8482540.018,0.1167468545,May 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45433,17077,1998-05-01,2249,Other Information and Organisation Professionals,Tech,7013.8589,8482540.018,0.08268583331,May 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45495,17139,1998-05-01,2600,ICT Professionals nfd,Tech,8511.32125,8482540.018,0.1003392997,May 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45424,17068,1998-05-01,2232,ICT Trainers,Tech,4971.64477,8482540.018,0.05861033086,May 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45396,17040,1998-05-01,1351,ICT Managers,Tech,11993.26508,8482540.018,0.1413876628,May 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45432,17076,1998-05-01,2247,Management and Organisation Analysts,Tech,25170.50105,8482540.018,0.2967330658,May 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45496,17140,1998-05-01,2611,ICT Business and Systems Analysts,Tech,16928.07223,8482540.018,0.1995637179,May 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45450,17094,1998-05-01,2334,Electronics Engineers,Tech,4231.7875,8482540.018,0.04988821144,May 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45498,17142,1998-05-01,2613,Software and Applications Programmers,Tech,57545.98853,8482540.018,0.6784051523,May 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45525,17169,1998-05-01,3132,Telecommunications Technical Specialists,Tech,5179.71816,8482540.018,0.06106329176,May 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45524,17168,1998-05-01,3131,ICT Support Technicians,Tech,17101.58337,8482540.018,0.2016092271,May 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45520,17164,1998-05-01,3124,Electronic Engineering Draftspersons and Technicians,Tech,12619.67702,8482540.018,0.1487723841,May 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45502,17146,1998-05-01,2633,Telecommunications Engineering Professionals,Tech,6091.91387,8482540.018,0.07181709555,May 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45497,17141,1998-05-01,2612,Multimedia Specialists and Web Developers,Tech,2600.68149,8482540.018,0.03065923042,May 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45500,17144,1998-05-01,2631,Computer Network Professionals,Tech,15118.72641,8482540.018,0.1782334817,May 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
45551,17195,1998-05-01,3424,Telecommunications Trades Workers,Tech,25597.57559,8482540.018,0.3017678141,May 1998,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
